hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
16, 1200.00000, 7114.05, 116.351, 0, 0, 1.00282, 88.2295, 1.00282, -91.7705
16, 1800.00000, 7119.82, 116.375, 0, 0, 1.00265, 88.2577, 1.00264, -91.7423
16, 2400.00000, 7123.23, 116.389, 0, 0, 0.995678, 88.3086, 0.995677, -91.6913
16, 3000.00000, 7138.35, 116.452, 0, 0, 0.98941, 88.4132, 0.98941, -91.5868
17, 0.00000, 7149.61, 116.499, 0, 0, 0.961997, 88.6028, 0.961996, -91.3972
17, 600.00000, 7152.47, 116.51, 0, 0, 0.935339, 88.7477, 0.935339, -91.2522
17, 1200.00000, 7125.08, 116.394, 0, 0, 0.909755, 88.7413, 0.909755, -91.2587
17, 1800.00000, 7170.25, 116.583, 0, 0, 0.870157, 89.1539, 0.870157, -90.8461
17, 2400.00000, 7159.44, 116.537, 0, 0, 0.854461, 89.1792, 0.854461, -90.8208
17, 3000.00000, 7250.16, 116.919, 0, 0, 0.854137, 89.6153, 0.854136, -90.3847
18, 0.00000, 7430.94, 117.596, 0, 0, 0.868397, 90.3255, 0.868396, -89.6744
18, 600.00000, 7708.69, 118.843, 0, 0, 0.880131, 92.4173, 0.88013, -87.5827
18, 1200.00000, 7798.7, 119.25, 0, 0, 0.868086, 93.2485, 0.868085, -86.7515
18, 1800.00000, 7797.68, 119.245, 0, 0, 0.859573, 93.2786, 0.859573, -86.7213
18, 2400.00000, 7814.69, 119.322, 0, 0, 0.860965, 93.314, 0.860964, -86.686
18, 3000.00000, 7826.04, 119.372, 0, 0, 0.85744, 93.3545, 0.85744, -86.6454
19, 0.00000, 7818.42, 119.338, 0, 0, 0.843996, 93.3879, 0.843996, -86.6121
19, 600.00000, 7822.45, 119.356, 0, 0, 0.819737, 93.4902, 0.819736, -86.5097
19, 1200.00000, 7832.21, 119.399, 0, 0, 0.800391, 93.5871, 0.800391, -86.4129
19, 1800.00000, 7833.56, 119.405, 0, 0, 0.771229, 93.7018, 0.771228, -86.2982
19, 2400.00000, 7835.1, 119.411, 0, 0, 0.731113, 93.8586, 0.731113, -86.1413
19, 3000.00000, 7832.38, 119.399, 0, 0, 0.722572, 93.8852, 0.722572, -86.1148
20, 0.00000, 7824.96, 119.366, 0, 0, 0.711554, 93.9104, 0.711554, -86.0896
20, 600.00000, 7831.72, 119.396, 0, 0, 0.703102, 93.9581, 0.703102, -86.0418
20, 1200.00000, 7825.27, 119.367, 0, 0, 0.689659, 93.9949, 0.689659, -86.005
20, 1800.00000, 7829.46, 119.386, 0, 0, 0.732275, 93.8414, 0.732274, -86.1585
20, 2400.00000, 7823.79, 119.361, 0, 0, 0.730986, 93.8332, 0.730986, -86.1668
20, 3000.00000, 7822.03, 119.353, 0, 0, 0.722474, 93.8619, 0.722473, -86.138
21, 0.00000, 7842.13, 119.443, 0, 0, 0.711718, 93.949, 0.711717, -86.051
21, 600.00000, 7838.44, 119.426, 0, 0, 0.703166, 93.9734, 0.703166, -86.0265
21, 1200.00000, 7847.19, 119.465, 0, 0, 0.689864, 94.0442, 0.689864, -85.9558
21, 1800.00000, 7844.43, 119.453, 0, 0, 0.676452, 94.0893, 0.676451, -85.9106
21, 2400.00000, 7837.8, 119.423, 0, 0, 0.66422, 94.1215, 0.66422, -85.8785
21, 3000.00000, 7839.67, 119.432, 0, 0, 0.664237, 94.1257, 0.664237, -85.8742
