hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
22, 600.00000, 8042.96, -120.528, 0, 0, 11.8919, 36.7915, 11.8919, -143.209
22, 1200.00000, 8038.88, -120.546, 0, 0, 12.2461, 36.7707, 12.2461, -143.23
22, 1800.00000, 8029.59, -120.588, 0, 0, 13.0692, 36.7249, 13.0692, -143.275
22, 2400.00000, 8043, -120.528, 0, 0, 11.8798, 36.7977, 11.8798, -143.203
22, 3000.00000, 8039.95, -120.541, 0, 0, 12.1411, 36.783, 12.1411, -143.217
23, 0.00000, 8037.04, -120.555, 0, 0, 12.3708, 36.7654, 12.3709, -143.235
23, 600.00000, 8038.12, -120.55, 0, 0, 12.2625, 36.7817, 12.2625, -143.219
23, 1200.00000, 7965.26, -120.876, 0, 0, 18.679, 36.4914, 18.679, -143.509
23, 1800.00000, 7995.76, -120.956, 0, 0, 20.2172, 36.3093, 20.2172, -143.691
23, 2400.00000, 7989.51, -120.983, 0, 0, 20.7671, 36.2997, 20.7672, -143.7
23, 3000.00000, 7994.74, -120.96, 0, 0, 20.3009, 36.3102, 20.3009, -143.69
24, 0.00000, 7981.37, -121.021, 0, 0, 21.4646, 36.2681, 21.4646, -143.732
